dissimilarity_1_0 deg,dissimilarity_1_45 deg,dissimilarity_1_90 deg,dissimilarity_1_135 deg,dissimilarity_3_0 deg,dissimilarity_3_45 deg,dissimilarity_3_90 deg,dissimilarity_3_135 deg,dissimilarity_5_0 deg,dissimilarity_5_45 deg,dissimilarity_5_90 deg,dissimilarity_5_135 deg,correlation_1_0 deg,correlation_1_45 deg,correlation_1_90 deg,correlation_1_135 deg,correlation_3_0 deg,correlation_3_45 deg,correlation_3_90 deg,correlation_3_135 deg,correlation_5_0 deg,correlation_5_45 deg,correlation_5_90 deg,correlation_5_135 deg,contrast_1_0 deg,contrast_1_45 deg,contrast_1_90 deg,contrast_1_135 deg,contrast_3_0 deg,contrast_3_45 deg,contrast_3_90 deg,contrast_3_135 deg,contrast_5_0 deg,contrast_5_45 deg,contrast_5_90 deg,contrast_5_135 deg,energy_1_0 deg,energy_1_45 deg,energy_1_90 deg,energy_1_135 deg,energy_3_0 deg,energy_3_45 deg,energy_3_90 deg,energy_3_135 deg,energy_5_0 deg,energy_5_45 deg,energy_5_90 deg,energy_5_135 deg,homogeneity_1_0 deg,homogeneity_1_45 deg,homogeneity_1_90 deg,homogeneity_1_135 deg,homogeneity_3_0 deg,homogeneity_3_45 deg,homogeneity_3_90 deg,homogeneity_3_135 deg,homogeneity_5_0 deg,homogeneity_5_45 deg,homogeneity_5_90 deg,homogeneity_5_135 deg,ASM_1_0 deg,ASM_1_45 deg,ASM_1_90 deg,ASM_1_135 deg,ASM_3_0 deg,ASM_3_45 deg,ASM_3_90 deg,ASM_3_135 deg,ASM_5_0 deg,ASM_5_45 deg,ASM_5_90 deg,ASM_5_135 deg,Category
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
0.7901678978042822,1.8175716891243527,1.7004042591975208,1.7495603434214657,1.387845702044202,3.1011598757563,4.078531488562554,2.987808188702835,1.7654751984234722,5.013822925848102,5.523611128069056,4.902035377617945,0.9910339479476779,0.951956046524855,0.9568087356188775,0.9556489616964725,0.9732044729117337,0.8610379036627736,0.7694984032292423,0.8708086691584539,0.9568902820360801,0.676150138575774,0.624252090099796,0.6889490921983983,1.3771167660612615,7.37809203237636,6.633749180063469,6.810972286065931,4.114464912030846,21.334256869334187,35.392167266674754,19.83419158679308,6.617631051780127,49.69006217464568,57.67475449995807,47.72624549614097,0.09574345547922887,0.06855314081903306,0.07148605991071186,0.06974809984254324,0.07522621875364399,0.05440218567467003,0.048063868631035254,0.05542654114353832,0.06745090423449117,0.04299958507956497,0.04090286236851138,0.04347109446464511,0.6597222286019963,0.47214787607011066,0.49575481140022526,0.4805584589725611,0.5172047975111662,0.35599255956481424,0.2974413434360356,0.3642406226957849,0.45569243123928344,0.2446868872290011,0.22167542903371854,0.24928508320833512,0.00916680926710308,0.004699533116154178,0.005110256761557885,0.00486479743164538,0.005658983987971098,0.002959597806181273,0.002310135467781415,0.003072101463136347,0.004549624482050498,0.0018489643170147465,0.0016730441499373842,0.0018897360539540985,sonoma
